provinsi,kode_prov,tahun,bulan,nama_bulan,urutan,akun,anggaran,realisasi,persentase,datar_tahunan,belum_final
Kalimantan Timur,17,2025,11,November,35,Pendapatan Lainnya,202050395141.0,287674646961.0,142.38,False,False
Kalimantan Timur,17,2025,12,Desember,36,Pendapatan Lainnya,202050395141.0,289386776961.0,143.23,False,False
Kalimantan Timur,17,2026,1,Januari,37,Pendapatan Lainnya,362034846726.0,1298865000.0,0.36,False,False
Kalimantan Timur,17,2026,2,Februari,38,Pendapatan Lainnya,362034846726.0,2393335000.0,0.66,False,False
Kalimantan Timur,17,2026,3,Maret,39,Pendapatan Lainnya,362034846726.0,3395660000.0,0.94,False,False
Kalimantan Timur,17,2026,4,April,40,Pendapatan Lainnya,362034846726.0,4744795000.0,1.31,False,False
Kalimantan Timur,17,2026,5,Mei,41,Pendapatan Lainnya,362034846726.0,5751625000.0,1.59,False,False
Kalimantan Timur,17,2026,6,Juni,42,Pendapatan Lainnya,362034846726.0,28988598773.0,8.01,False,False
Kalimantan Timur,17,2026,7,Juli,43,Pendapatan Lainnya,362034846726.0,70239684094.0,19.4,False,False
Kalimantan Timur,17,2026,8,Agustus,44,Pendapatan Lainnya,362034846726.0,113471339094.0,31.34,False,False
Kalimantan Timur,17,2026,9,September,45,Pendapatan Lainnya,362034846726.0,113517829094.0,31.36,False,False
Kalimantan Timur,17,2026,10,Oktober,46,Pendapatan Lainnya,362034846726.0,113517829094.0,31.36,False,True
Kalimantan Timur,17,2026,11,November,47,Pendapatan Lainnya,362034846726.0,113517829094.0,31.36,False,True
Kalimantan Timur,17,2026,12,Desember,48,Pendapatan Lainnya,362034846726.0,113517829094.0,31.36,False,True
Kalimantan Timur,17,2023,1,Januari,1,Pendapatan Transfer Pemerintah Pusat,6562497042000.0,843187036200.0,12.85,False,False
Kalimantan Timur,17,2023,2,Februari,2,Pendapatan Transfer Pemerintah Pusat,6562497042000.0,1067540194895.0,16.27,False,False
Kalimantan Timur,17,2023,3,Maret,3,Pendapatan Transfer Pemerintah Pusat,6562497042000.0,1215930339031.0,18.53,False,False
Kalimantan Timur,17,2023,4,April,4,Pendapatan Transfer Pemerintah Pusat,6562497042000.0,2478998543418.0,37.78,False,False
Kalimantan Timur,17,2023,5,Mei,5,Pendapatan Transfer Pemerintah Pusat,6562497042000.0,2478998543418.0,37.78,False,False
Kalimantan Timur,17,2023,6,Juni,6,Pendapatan Transfer Pemerintah Pusat,6562497042000.0,2623032693009.0,39.97,False,False
Kalimantan Timur,17,2023,7,Juli,7,Pendapatan Transfer Pemerintah Pusat,6562497042000.0,2741219279536.0,41.77,False,False
Kalimantan Timur,17,2023,8,Agustus,8,Pendapatan Transfer Pemerintah Pusat,6562497042000.0,4283377058886.0,65.27,False,False
Kalimantan Timur,17,2023,9,September,9,Pendapatan Transfer Pemerintah Pusat,6562497042000.0,4615462817342.0,70.33,False,False
Kalimantan Timur,17,2023,11,November,11,Pendapatan Transfer Pemerintah Pusat,6562497042000.0,5781341134523.0,88.1,False,False
Kalimantan Timur,17,2023,12,Desember,12,Pendapatan Transfer Pemerintah Pusat,6562497042000.0,6797505528669.0,103.58,False,False
Kalimantan Timur,17,2024,1,Januari,13,Pendapatan Transfer Pemerintah Pusat,9542874433517.0,1210268671400.0,12.68,False,False
Kalimantan Timur,17,2024,2,Februari,14,Pendapatan Transfer Pemerintah Pusat,9542874433517.0,1411334660200.0,14.79,False,False
Kalimantan Timur,17,2024,4,April,16,Pendapatan Transfer Pemerintah Pusat,9542874433517.0,0.0,0.0,False,False
