Provinsi,kode_prov,Tahun,Bulan,nama_bulan,urutan,Jenis_Pendapatan,Anggaran,Realisasi,Persentase,datar_tahunan,belum_final,Tanggal,Persentase_YTD
Sumatera Selatan,6,2023,1,Januari,1,Belanja Modal,1288129124777.0,0.0,0.0,False,False,2023-01-01,0.0
Sumatera Selatan,6,2023,2,Februari,2,Belanja Modal,1288129124777.0,156959000.0,0.01,False,False,2023-02-01,0.01
Sumatera Selatan,6,2023,3,Maret,3,Belanja Modal,1288129124777.0,15212885816.0,1.19,False,False,2023-03-01,1.19
Sumatera Selatan,6,2023,4,April,4,Belanja Modal,1288129124777.0,23000215283.309998,2.98,False,False,2023-04-01,2.98
Sumatera Selatan,6,2023,5,Mei,5,Belanja Modal,1288129124777.0,0.0,2.98,False,False,2023-05-01,2.98
Sumatera Selatan,6,2023,6,Juni,6,Belanja Modal,1288129124777.0,102030104458.0,10.9,False,False,2023-06-01,10.9
Sumatera Selatan,6,2023,7,Juli,7,Belanja Modal,1288129124777.0,105280014825.70001,19.07,False,False,2023-07-01,19.07
Sumatera Selatan,6,2023,8,Agustus,8,Belanja Modal,1288129124777.0,142745482074.27997,30.15,False,False,2023-08-01,30.15
Sumatera Selatan,6,2023,9,September,9,Belanja Modal,1288129124777.0,221207771825.99005,47.33,False,False,2023-09-01,47.33
Sumatera Selatan,6,2023,10,Oktober,10,Belanja Modal,1288129124777.0,105342004323.0,55.5,False,False,2023-10-01,55.5
Sumatera Selatan,6,2023,11,November,11,Belanja Modal,1288129124777.0,209262676242.34998,71.75,False,False,2023-11-01,71.75
Sumatera Selatan,6,2023,12,Desember,12,Belanja Modal,1288129124777.0,240934989383.37,90.45,False,False,2023-12-01,90.45
Sumatera Selatan,6,2024,1,Januari,13,Belanja Modal,1189928685051.0,0.0,0.0,False,False,2024-01-01,0.0
Sumatera Selatan,6,2024,2,Februari,14,Belanja Modal,1189928685051.0,482572500.0,0.04,False,False,2024-02-01,0.04
Sumatera Selatan,6,2024,3,Maret,15,Belanja Modal,1189928685051.0,35965942118.0,3.06,False,False,2024-03-01,3.06
Sumatera Selatan,6,2024,4,April,16,Belanja Modal,1189928685051.0,72035146299.57,9.12,False,False,2024-04-01,9.12
Sumatera Selatan,6,2024,5,Mei,17,Belanja Modal,1189928685051.0,97845277575.88998,17.34,False,False,2024-05-01,17.34
Sumatera Selatan,6,2024,6,Juni,18,Belanja Modal,1189928685051.0,51148214620.0,21.64,False,False,2024-06-01,21.64
Sumatera Selatan,6,2024,7,Juli,19,Belanja Modal,1189928685051.0,64755049729.00003,27.08,False,False,2024-07-01,27.08
Sumatera Selatan,6,2024,8,Agustus,20,Belanja Modal,1189928685051.0,166037455164.63,41.03,False,False,2024-08-01,41.03
Sumatera Selatan,6,2024,9,September,21,Belanja Modal,1189928685051.0,232202861853.73993,60.55,False,False,2024-09-01,60.55
Sumatera Selatan,6,2024,10,Oktober,22,Belanja Modal,1189928685051.0,105234863901.5,69.39,False,False,2024-10-01,69.39
Sumatera Selatan,6,2024,11,November,23,Belanja Modal,1189928685051.0,122567633364.88,79.69,False,False,2024-11-01,79.69
Sumatera Selatan,6,2024,12,Desember,24,Belanja Modal,1189928685051.0,354796994324.18994,109.51,False,False,2024-12-01,109.51
Sumatera Selatan,6,2025,1,Januari,25,Belanja Modal,1505432346326.0,0.0,0.0,False,False,2025-01-01,0.0
Sumatera Selatan,6,2025,2,Februari,26,Belanja Modal,1505432346326.0,3080988800.0,0.2,False,False,2025-02-01,0.2
Sumatera Selatan,6,2025,3,Maret,27,Belanja Modal,1505432346326.0,6262941523.0,0.62,False,False,2025-03-01,0.62
Sumatera Selatan,6,2025,4,April,28,Belanja Modal,1505432346326.0,7399092180.0,1.11,False,False,2025-04-01,1.11
Sumatera Selatan,6,2025,5,Mei,29,Belanja Modal,1505432346326.0,16817439882.0,2.23,False,False,2025-05-01,2.23
Sumatera Selatan,6,2025,6,Juni,30,Belanja Modal,1505432346326.0,34386334517.0,4.51,False,False,2025-06-01,4.51
Sumatera Selatan,6,2025,7,Juli,31,Belanja Modal,1505432346326.0,90660342220.0,10.54,False,False,2025-07-01,10.54
Sumatera Selatan,6,2025,8,Agustus,32,Belanja Modal,1505432346326.0,94346294869.0,16.8,False,False,2025-08-01,16.8
Sumatera Selatan,6,2025,9,September,33,Belanja Modal,1505432346326.0,227765961929.3,31.93,False,False,2025-09-01,31.93
Sumatera Selatan,6,2025,10,Oktober,34,Belanja Modal,1505432346326.0,191787129710.60004,44.67,False,False,2025-10-01,44.67
Sumatera Selatan,6,2025,11,November,35,Belanja Modal,1505432346326.0,124972071342.59998,52.97,False,False,2025-11-01,52.97
Sumatera Selatan,6,2025,12,Desember,36,Belanja Modal,1505432346326.0,585620893726.8999,91.87,False,False,2025-12-01,91.87
Sumatera Selatan,6,2023,1,Januari,1,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,164439441509.0,0.0,0.0,False,False,2023-01-01,0.0
Sumatera Selatan,6,2023,2,Februari,2,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,164439441509.0,0.0,0.0,False,False,2023-02-01,0.0
Sumatera Selatan,6,2023,3,Maret,3,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,164439441509.0,100025839533.26,60.83,False,False,2023-03-01,60.83
Sumatera Selatan,6,2023,4,April,4,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,164439441509.0,0.0,60.83,False,False,2023-04-01,60.83
Sumatera Selatan,6,2023,5,Mei,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,164439441509.0,0.0,60.83,False,False,2023-05-01,60.83
Sumatera Selatan,6,2023,6,Juni,6,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,164439441509.0,0.0,60.83,False,False,2023-06-01,60.83
Sumatera Selatan,6,2023,7,Juli,7,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,164439441509.0,119822204482.00002,133.7,False,False,2023-07-01,133.7
Sumatera Selatan,6,2023,8,Agustus,8,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,164439441509.0,0.0,133.7,False,False,2023-08-01,133.7
Sumatera Selatan,6,2023,9,September,9,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,164439441509.0,0.0,133.7,False,False,2023-09-01,133.7
Sumatera Selatan,6,2023,10,Oktober,10,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,164439441509.0,869918414.0,134.22,False,False,2023-10-01,134.22
Sumatera Selatan,6,2023,11,November,11,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,164439441509.0,0.0,134.22,False,False,2023-11-01,134.22
Sumatera Selatan,6,2023,12,Desember,12,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,164439441509.0,3167985427.0,136.15,False,False,2023-12-01,136.15
Sumatera Selatan,6,2024,1,Januari,13,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,165607917094.0,0.0,0.0,False,False,2024-01-01,0.0
Sumatera Selatan,6,2024,2,Februari,14,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,165607917094.0,0.0,0.0,False,False,2024-02-01,0.0
Sumatera Selatan,6,2024,3,Maret,15,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,165607917094.0,80188171852.35,48.42,False,False,2024-03-01,48.42
Sumatera Selatan,6,2024,4,April,16,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,165607917094.0,5212880945.0,51.57,False,False,2024-04-01,51.57
Sumatera Selatan,6,2024,5,Mei,17,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,165607917094.0,0.0,51.57,False,False,2024-05-01,51.57
Sumatera Selatan,6,2024,6,Juni,18,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,165607917094.0,49156063913.0,81.25,False,False,2024-06-01,81.25
Sumatera Selatan,6,2024,7,Juli,19,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,165607917094.0,0.0,81.25,False,False,2024-07-01,81.25
Sumatera Selatan,6,2024,8,Agustus,20,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,165607917094.0,3454902834.0,83.34,False,False,2024-08-01,83.34
Sumatera Selatan,6,2024,9,September,21,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,165607917094.0,812910000.0,83.83,False,False,2024-09-01,83.83
Sumatera Selatan,6,2024,10,Oktober,22,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,165607917094.0,0.0,83.83,False,True,2024-10-01,83.83
Sumatera Selatan,6,2024,11,November,23,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,165607917094.0,0.0,83.83,False,True,2024-11-01,83.83
Sumatera Selatan,6,2024,12,Desember,24,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,165607917094.0,0.0,83.83,False,True,2024-12-01,83.83
Sumatera Selatan,6,2025,1,Januari,25,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,173213785434.0,0.0,0.0,False,False,2025-01-01,0.0
Sumatera Selatan,6,2025,2,Februari,26,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,173213785434.0,0.0,0.0,False,False,2025-02-01,0.0
Sumatera Selatan,6,2025,3,Maret,27,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,173213785434.0,0.0,0.0,False,False,2025-03-01,0.0
Sumatera Selatan,6,2025,4,April,28,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,173213785434.0,0.0,0.0,False,False,2025-04-01,0.0
Sumatera Selatan,6,2025,5,Mei,29,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,173213785434.0,2148101147.23,1.24,False,False,2025-05-01,1.24
Sumatera Selatan,6,2025,6,Juni,30,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,173213785434.0,64420228065.979996,38.43,False,False,2025-06-01,38.43
Sumatera Selatan,6,2025,7,Juli,31,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,173213785434.0,35429473275.00001,58.89,False,False,2025-07-01,58.89
Sumatera Selatan,6,2025,8,Agustus,32,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,173213785434.0,819084000.0,59.36,False,False,2025-08-01,59.36
Sumatera Selatan,6,2025,9,September,33,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,173213785434.0,3500000000.0,61.38,False,False,2025-09-01,61.38
Sumatera Selatan,6,2025,10,Oktober,34,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,173213785434.0,0.0,61.38,False,True,2025-10-01,61.38
Sumatera Selatan,6,2025,11,November,35,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,173213785434.0,0.0,61.38,False,True,2025-11-01,61.38
Sumatera Selatan,6,2025,12,Desember,36,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,173213785434.0,0.0,61.38,False,True,2025-12-01,61.38
Sumatera Selatan,6,2023,1,Januari,1,Lain-Lain PAD yang Sah,1285747716018.0,6853558288.56,0.53,False,False,2023-01-01,0.53
Sumatera Selatan,6,2023,2,Februari,2,Lain-Lain PAD yang Sah,1285747716018.0,11529494460.3,1.43,False,False,2023-02-01,1.43
Sumatera Selatan,6,2023,3,Maret,3,Lain-Lain PAD yang Sah,1285747716018.0,30725408435.93,3.82,False,False,2023-03-01,3.82
Sumatera Selatan,6,2023,4,April,4,Lain-Lain PAD yang Sah,1285747716018.0,39757277573.68,6.91,False,False,2023-04-01,6.91
Sumatera Selatan,6,2023,5,Mei,5,Lain-Lain PAD yang Sah,1285747716018.0,0.0,6.91,False,False,2023-05-01,6.91
Sumatera Selatan,6,2023,6,Juni,6,Lain-Lain PAD yang Sah,1285747716018.0,13519716714.11,7.96,False,False,2023-06-01,7.96
Sumatera Selatan,6,2023,7,Juli,7,Lain-Lain PAD yang Sah,1285747716018.0,27904808765.179993,10.13,False,False,2023-07-01,10.13
Sumatera Selatan,6,2023,8,Agustus,8,Lain-Lain PAD yang Sah,1285747716018.0,24438007981.259995,12.03,False,False,2023-08-01,12.03
Sumatera Selatan,6,2023,9,September,9,Lain-Lain PAD yang Sah,1285747716018.0,23943556054.47,13.9,False,False,2023-09-01,13.9
Sumatera Selatan,6,2023,10,Oktober,10,Lain-Lain PAD yang Sah,1285747716018.0,27372121438.670013,16.03,False,False,2023-10-01,16.03
Sumatera Selatan,6,2023,11,November,11,Lain-Lain PAD yang Sah,1285747716018.0,23904523306.630005,17.88,False,False,2023-11-01,17.88
Sumatera Selatan,6,2023,12,Desember,12,Lain-Lain PAD yang Sah,1285747716018.0,55865962510.56998,22.23,False,False,2023-12-01,22.23
Sumatera Selatan,6,2024,1,Januari,13,Lain-Lain PAD yang Sah,282948000000.0,39338945766.47,13.9,False,False,2024-01-01,13.9
Sumatera Selatan,6,2024,2,Februari,14,Lain-Lain PAD yang Sah,282948000000.0,24513949540.449997,22.57,False,False,2024-02-01,22.57
Sumatera Selatan,6,2024,3,Maret,15,Lain-Lain PAD yang Sah,282948000000.0,17237628840.42,28.66,False,False,2024-03-01,28.66
Sumatera Selatan,6,2024,4,April,16,Lain-Lain PAD yang Sah,282948000000.0,52231323289.73001,47.12,False,False,2024-04-01,47.12
Sumatera Selatan,6,2024,5,Mei,17,Lain-Lain PAD yang Sah,282948000000.0,31806481973.410004,58.36,False,False,2024-05-01,58.36
Sumatera Selatan,6,2024,6,Juni,18,Lain-Lain PAD yang Sah,282948000000.0,11403678575.289978,62.39,False,False,2024-06-01,62.39
Sumatera Selatan,6,2024,7,Juli,19,Lain-Lain PAD yang Sah,282948000000.0,78150423503.63,90.01,False,False,2024-07-01,90.01
Sumatera Selatan,6,2024,8,Agustus,20,Lain-Lain PAD yang Sah,282948000000.0,32516746775.339996,101.5,False,False,2024-08-01,101.5
Sumatera Selatan,6,2024,9,September,21,Lain-Lain PAD yang Sah,282948000000.0,36763780105.94,114.5,False,False,2024-09-01,114.5
Sumatera Selatan,6,2024,10,Oktober,22,Lain-Lain PAD yang Sah,282948000000.0,24136781855.940002,123.03,False,False,2024-10-01,123.03
Sumatera Selatan,6,2024,11,November,23,Lain-Lain PAD yang Sah,282948000000.0,28209066257.809998,133.0,False,False,2024-11-01,133.0
Sumatera Selatan,6,2024,12,Desember,24,Lain-Lain PAD yang Sah,282948000000.0,44487369910.27002,148.72,False,False,2024-12-01,148.72
Sumatera Selatan,6,2025,1,Januari,25,Lain-Lain PAD yang Sah,714765877425.0,12626261949.05,1.77,False,False,2025-01-01,1.77
Sumatera Selatan,6,2025,2,Februari,26,Lain-Lain PAD yang Sah,714765877425.0,21848552362.74,4.82,False,False,2025-02-01,4.82
Sumatera Selatan,6,2025,3,Maret,27,Lain-Lain PAD yang Sah,714765877425.0,68053274050.9,14.34,False,False,2025-03-01,14.34
Sumatera Selatan,6,2025,4,April,28,Lain-Lain PAD yang Sah,714765877425.0,134780417320.41,33.2,False,False,2025-04-01,33.2
Sumatera Selatan,6,2025,5,Mei,29,Lain-Lain PAD yang Sah,714765877425.0,29306646229.79001,37.3,False,False,2025-05-01,37.3
Sumatera Selatan,6,2025,6,Juni,30,Lain-Lain PAD yang Sah,714765877425.0,7642223414.419983,38.37,False,False,2025-06-01,38.37
Sumatera Selatan,6,2025,7,Juli,31,Lain-Lain PAD yang Sah,714765877425.0,58532525424.79999,46.56,False,False,2025-07-01,46.56
Sumatera Selatan,6,2025,8,Agustus,32,Lain-Lain PAD yang Sah,714765877425.0,36002123637.83002,51.6,False,False,2025-08-01,51.6
Sumatera Selatan,6,2025,9,September,33,Lain-Lain PAD yang Sah,714765877425.0,39144555356.95001,57.07,False,False,2025-09-01,57.07
Sumatera Selatan,6,2025,10,Oktober,34,Lain-Lain PAD yang Sah,714765877425.0,39493439817.94,62.6,False,False,2025-10-01,62.6
Sumatera Selatan,6,2025,11,November,35,Lain-Lain PAD yang Sah,714765877425.0,0.0,62.6,False,False,2025-11-01,62.6
Sumatera Selatan,6,2025,12,Desember,36,Lain-Lain PAD yang Sah,714765877425.0,77287920270.96997,73.41,False,False,2025-12-01,73.41
Sumatera Selatan,6,2023,1,Januari,1,Pajak Daerah,4149362000000.0,342837483022.0,8.26,False,False,2023-01-01,8.26
Sumatera Selatan,6,2023,2,Februari,2,Pajak Daerah,4149362000000.0,325395530817.0,16.1,False,False,2023-02-01,16.1
Sumatera Selatan,6,2023,3,Maret,3,Pajak Daerah,4149362000000.0,315797913677.5,23.72,False,False,2023-03-01,23.72
Sumatera Selatan,6,2023,4,April,4,Pajak Daerah,4149362000000.0,278851144322.0,30.44,False,False,2023-04-01,30.44
Sumatera Selatan,6,2023,5,Mei,5,Pajak Daerah,4149362000000.0,0.0,30.44,False,False,2023-05-01,30.44
Sumatera Selatan,6,2023,6,Juni,6,Pajak Daerah,4149362000000.0,552570996023.3,43.75,False,False,2023-06-01,43.75
Sumatera Selatan,6,2023,7,Juli,7,Pajak Daerah,4149362000000.0,327977478109.8999,51.66,False,False,2023-07-01,51.66
Sumatera Selatan,6,2023,8,Agustus,8,Pajak Daerah,4149362000000.0,336861849428.19995,59.78,False,False,2023-08-01,59.78
Sumatera Selatan,6,2023,9,September,9,Pajak Daerah,4149362000000.0,490022564129.0,71.58,False,False,2023-09-01,71.58
Sumatera Selatan,6,2023,10,Oktober,10,Pajak Daerah,4149362000000.0,364906270300.3999,80.38,False,False,2023-10-01,80.38
Sumatera Selatan,6,2023,11,November,11,Pajak Daerah,4149362000000.0,492607228332.7002,92.25,False,False,2023-11-01,92.25
Sumatera Selatan,6,2023,12,Desember,12,Pajak Daerah,4149362000000.0,478483328698.7002,103.78,False,False,2023-12-01,103.78
Sumatera Selatan,6,2024,1,Januari,13,Pajak Daerah,4301394172077.0,338301273608.0,7.86,False,False,2024-01-01,7.86
Sumatera Selatan,6,2024,2,Februari,14,Pajak Daerah,4301394172077.0,302079388871.0,14.89,False,False,2024-02-01,14.89
Sumatera Selatan,6,2024,3,Maret,15,Pajak Daerah,4301394172077.0,298928495510.0,21.84,False,False,2024-03-01,21.84
Sumatera Selatan,6,2024,4,April,16,Pajak Daerah,4301394172077.0,538619031126.6001,34.36,False,False,2024-04-01,34.36
Sumatera Selatan,6,2024,5,Mei,17,Pajak Daerah,4301394172077.0,316476975513.8999,41.72,False,False,2024-05-01,41.72
Sumatera Selatan,6,2024,6,Juni,18,Pajak Daerah,4301394172077.0,314096737042.0,49.02,False,False,2024-06-01,49.02
Sumatera Selatan,6,2024,7,Juli,19,Pajak Daerah,4301394172077.0,471837255589.6001,59.99,False,False,2024-07-01,59.99
Sumatera Selatan,6,2024,8,Agustus,20,Pajak Daerah,4301394172077.0,360527346253.3999,68.37,False,False,2024-08-01,68.37
Sumatera Selatan,6,2024,9,September,21,Pajak Daerah,4301394172077.0,353286784945.7998,76.58,False,False,2024-09-01,76.58
Sumatera Selatan,6,2024,10,Oktober,22,Pajak Daerah,4301394172077.0,367738144075.2002,85.13,False,False,2024-10-01,85.13
Sumatera Selatan,6,2024,11,November,23,Pajak Daerah,4301394172077.0,485295893497.6001,96.41,False,False,2024-11-01,96.41
Sumatera Selatan,6,2024,12,Desember,24,Pajak Daerah,4301394172077.0,597513854344.1001,110.31,False,False,2024-12-01,110.31
Sumatera Selatan,6,2025,1,Januari,25,Pajak Daerah,3748959869215.0,221932930205.38,5.92,False,False,2025-01-01,5.92
Sumatera Selatan,6,2025,2,Februari,26,Pajak Daerah,3748959869215.0,235817795348.28998,12.21,False,False,2025-02-01,12.21
Sumatera Selatan,6,2025,3,Maret,27,Pajak Daerah,3748959869215.0,250776325293.45,18.9,False,False,2025-03-01,18.9
Sumatera Selatan,6,2025,4,April,28,Pajak Daerah,3748959869215.0,506799517681.9801,32.42,False,False,2025-04-01,32.42
Sumatera Selatan,6,2025,5,Mei,29,Pajak Daerah,3748959869215.0,254107315156.5,39.2,False,False,2025-05-01,39.2
Sumatera Selatan,6,2025,6,Juni,30,Pajak Daerah,3748959869215.0,282488201491.3999,46.73,False,False,2025-06-01,46.73
Sumatera Selatan,6,2025,7,Juli,31,Pajak Daerah,3748959869215.0,426391159494.0,58.1,False,False,2025-07-01,58.1
Sumatera Selatan,6,2025,8,Agustus,32,Pajak Daerah,3748959869215.0,266699459989.8999,65.22,False,False,2025-08-01,65.22
Sumatera Selatan,6,2025,9,September,33,Pajak Daerah,3748959869215.0,282090707851.1001,72.74,False,False,2025-09-01,72.74
Sumatera Selatan,6,2025,10,Oktober,34,Pajak Daerah,3748959869215.0,445260142672.6001,84.62,False,False,2025-10-01,84.62
Sumatera Selatan,6,2025,11,November,35,Pajak Daerah,3748959869215.0,0.0,84.62,False,False,2025-11-01,84.62
Sumatera Selatan,6,2025,12,Desember,36,Pajak Daerah,3748959869215.0,756361641658.6997,104.8,False,False,2025-12-01,104.8
Sumatera Selatan,6,2023,1,Januari,1,Pendapatan Asli Daerah (PAD),5608776752400.0,350609119276.56,6.25,False,False,2023-01-01,6.25
Sumatera Selatan,6,2023,2,Februari,2,Pendapatan Asli Daerah (PAD),5608776752400.0,337983507413.05,12.28,False,False,2023-02-01,12.28
Sumatera Selatan,6,2023,3,Maret,3,Pendapatan Asli Daerah (PAD),5608776752400.0,447617552725.69006,20.26,False,False,2023-03-01,20.26
Sumatera Selatan,6,2023,4,April,4,Pendapatan Asli Daerah (PAD),5608776752400.0,319491970865.69995,25.95,False,False,2023-04-01,25.95
Sumatera Selatan,6,2023,5,Mei,5,Pendapatan Asli Daerah (PAD),5608776752400.0,0.0,25.95,False,False,2023-05-01,25.95
Sumatera Selatan,6,2023,6,Juni,6,Pendapatan Asli Daerah (PAD),5608776752400.0,567054143368.3,36.06,False,False,2023-06-01,36.06
Sumatera Selatan,6,2023,7,Juli,7,Pendapatan Asli Daerah (PAD),5608776752400.0,476842592951.19995,44.57,False,False,2023-07-01,44.57
Sumatera Selatan,6,2023,8,Agustus,8,Pendapatan Asli Daerah (PAD),5608776752400.0,363263298585.5,51.04,False,False,2023-08-01,51.04
Sumatera Selatan,6,2023,9,September,9,Pendapatan Asli Daerah (PAD),5608776752400.0,514927125441.3999,60.22,False,False,2023-09-01,60.22
Sumatera Selatan,6,2023,10,Oktober,10,Pendapatan Asli Daerah (PAD),5608776752400.0,394492033071.1001,67.26,False,False,2023-10-01,67.26
Sumatera Selatan,6,2023,11,November,11,Pendapatan Asli Daerah (PAD),5608776752400.0,517402822639.2998,76.48,False,False,2023-11-01,76.48
Sumatera Selatan,6,2023,12,Desember,12,Pendapatan Asli Daerah (PAD),5608776752400.0,538443783547.2002,86.08,False,False,2023-12-01,86.08
Sumatera Selatan,6,2024,1,Januari,13,Pendapatan Asli Daerah (PAD),4760692664094.0,378244734829.47,7.95,False,False,2024-01-01,7.95
Sumatera Selatan,6,2024,2,Februari,14,Pendapatan Asli Daerah (PAD),4760692664094.0,327101492719.4501,14.82,False,False,2024-02-01,14.82
Sumatera Selatan,6,2024,3,Maret,15,Pendapatan Asli Daerah (PAD),4760692664094.0,396861155791.7799,23.15,False,False,2024-03-01,23.15
Sumatera Selatan,6,2024,4,April,16,Pendapatan Asli Daerah (PAD),4760692664094.0,596629542670.4001,35.68,False,False,2024-04-01,35.68
Sumatera Selatan,6,2024,5,Mei,17,Pendapatan Asli Daerah (PAD),4760692664094.0,348960995571.2998,43.01,False,False,2024-05-01,43.01
Sumatera Selatan,6,2024,6,Juni,18,Pendapatan Asli Daerah (PAD),4760692664094.0,375749378632.3003,50.91,False,False,2024-06-01,50.91
Sumatera Selatan,6,2024,7,Juli,19,Pendapatan Asli Daerah (PAD),4760692664094.0,550867766491.1997,62.48,False,False,2024-07-01,62.48
Sumatera Selatan,6,2024,8,Agustus,20,Pendapatan Asli Daerah (PAD),4760692664094.0,397206090558.7002,70.82,False,False,2024-08-01,70.82
Sumatera Selatan,6,2024,9,September,21,Pendapatan Asli Daerah (PAD),4760692664094.0,391627515759.6997,79.05,False,False,2024-09-01,79.05
Sumatera Selatan,6,2024,10,Oktober,22,Pendapatan Asli Daerah (PAD),4760692664094.0,392555430770.1001,87.29,False,False,2024-10-01,87.29
Sumatera Selatan,6,2024,11,November,23,Pendapatan Asli Daerah (PAD),4760692664094.0,514337537704.3999,98.1,False,False,2024-11-01,98.1
Sumatera Selatan,6,2024,12,Desember,24,Pendapatan Asli Daerah (PAD),4760692664094.0,642406481757.4004,111.59,False,False,2024-12-01,111.59
Sumatera Selatan,6,2025,1,Januari,25,Pendapatan Asli Daerah (PAD),4642152890474.0,234939170500.43,5.06,False,False,2025-01-01,5.06
Sumatera Selatan,6,2025,2,Februari,26,Pendapatan Asli Daerah (PAD),4642152890474.0,257991029812.03003,10.62,False,False,2025-02-01,10.62
Sumatera Selatan,6,2025,3,Maret,27,Pendapatan Asli Daerah (PAD),4642152890474.0,319059916556.35004,17.49,False,False,2025-03-01,17.49
Sumatera Selatan,6,2025,4,April,28,Pendapatan Asli Daerah (PAD),4642152890474.0,641843107643.3899,31.32,False,False,2025-04-01,31.32
Sumatera Selatan,6,2025,5,Mei,29,Pendapatan Asli Daerah (PAD),4642152890474.0,286005963571.5,37.48,False,False,2025-05-01,37.48
Sumatera Selatan,6,2025,6,Juni,30,Pendapatan Asli Daerah (PAD),4642152890474.0,355149743776.80005,45.13,False,False,2025-06-01,45.13
Sumatera Selatan,6,2025,7,Juli,31,Pendapatan Asli Daerah (PAD),4642152890474.0,521163590528.8999,56.36,False,False,2025-07-01,56.36
Sumatera Selatan,6,2025,8,Agustus,32,Pendapatan Asli Daerah (PAD),4642152890474.0,303848194407.6001,62.9,False,False,2025-08-01,62.9
Sumatera Selatan,6,2025,9,September,33,Pendapatan Asli Daerah (PAD),4642152890474.0,325278693847.1001,69.91,False,False,2025-09-01,69.91
Sumatera Selatan,6,2025,10,Oktober,34,Pendapatan Asli Daerah (PAD),4642152890474.0,485229966475.6001,80.36,False,False,2025-10-01,80.36
Sumatera Selatan,6,2025,11,November,35,Pendapatan Asli Daerah (PAD),4642152890474.0,781000.0,80.36,False,False,2025-11-01,80.36
Sumatera Selatan,6,2025,12,Desember,36,Pendapatan Asli Daerah (PAD),4642152890474.0,834743462328.5996,98.34,False,False,2025-12-01,98.34
Sumatera Selatan,6,2023,1,Januari,1,Pendapatan Hibah,3540000000.0,0.0,0.0,False,False,2023-01-01,0.0
Sumatera Selatan,6,2023,2,Februari,2,Pendapatan Hibah,3540000000.0,0.0,0.0,False,False,2023-02-01,0.0
Sumatera Selatan,6,2023,3,Maret,3,Pendapatan Hibah,3540000000.0,139433676.0,3.94,False,False,2023-03-01,3.94
Sumatera Selatan,6,2023,4,April,4,Pendapatan Hibah,3540000000.0,0.0,3.94,False,False,2023-04-01,3.94
Sumatera Selatan,6,2023,5,Mei,5,Pendapatan Hibah,3540000000.0,0.0,3.94,False,False,2023-05-01,3.94
Sumatera Selatan,6,2023,6,Juni,6,Pendapatan Hibah,3540000000.0,0.0,3.94,False,False,2023-06-01,3.94
Sumatera Selatan,6,2023,7,Juli,7,Pendapatan Hibah,3540000000.0,1871626500.0,56.81,False,False,2023-07-01,56.81
Sumatera Selatan,6,2023,8,Agustus,8,Pendapatan Hibah,3540000000.0,3479923177.0,155.11,False,False,2023-08-01,155.11
Sumatera Selatan,6,2023,9,September,9,Pendapatan Hibah,3540000000.0,623875500.0,172.74,False,False,2023-09-01,172.74
Sumatera Selatan,6,2023,10,Oktober,10,Pendapatan Hibah,3540000000.0,311937750.0,181.55,False,False,2023-10-01,181.55
Sumatera Selatan,6,2023,11,November,11,Pendapatan Hibah,3540000000.0,311937750.0,190.36,False,False,2023-11-01,190.36
Sumatera Selatan,6,2023,12,Desember,12,Pendapatan Hibah,3540000000.0,0.0,109.68,False,False,2023-12-01,109.68
